id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,6,5.324498,-0.020793273528702
2,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.740264,-0.109667464444304
3,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,2,1.10422,-0.0469023719383174
4,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.59074,-0.0464869024028994
5,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.671133,-0.10755028486852
6,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.597918,-0.13627306376062
7,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.587897,-0.120165227669795
8,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,7,3.214852,-0.0806963198697482
9,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,3,1.550342,-0.0128236081531883
10,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,2,1.046195,-0.109751624423528
11,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,9,4.049602,-0.106233236070502
12,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,5,2.398338,-0.105045460752094
13,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.611546,-0.0302569129532541
14,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,2,1.056573,-0.108954128100223
15,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,1,0.591936,-0.108581222410746
16,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,3,1.515919,-0.107677114663776
17,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,5,2.364883,-0.106616334007157
18,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,3,1.529135,-0.081021254294247
19,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,6,2.85341,-0.0770023367001679
20,AT_RL_DDQN_st_formula2_Time_1,formula2,RL_DDQN,1,2,1.054945,-0.0268697656994441
