id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,1,2.263717,-0.0758384331005633
2,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,4,2.630254,-0.004328471647681
3,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,16,6.259137,-0.0766356603961529
4,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.558753,0.201162735844433
5,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,1,0.57668,-0.0760136023326886
6,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.100105,0.207747596569378
7,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.592872,0.225045341906058
8,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.114219,0.121245178299599
9,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,76.274564,0.226583104456048
10,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,1,0.621402,-0.0729899985528049
11,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,6,2.63076,-0.0779193330260932
12,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,1,0.563024,-0.0807195308982882
13,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,22,8.398729,-0.0812810496992581
14,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.28967,0.0970210582543878
15,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.964,0.260268710826798
16,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,73.02461,0.247107689341278
17,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,1,0.53553,-0.0810058794659224
18,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,16,6.154094,-0.059898474714523
19,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,4,1.836062,-0.0456448158833078
20,AT_RL_DDQN_st_formula1_Time_10,formula1,RL_DDQN,10,200,74.668094,0.0339036962963924
