id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,3,3.643978,-0.075979952660641
2,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,1,0.721421,-0.0750931026678354
3,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,10,4.379847,-0.1098129695273
4,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,11,4.383534,-0.0795927148415511
5,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,10,4.103579,-0.0812286621538336
6,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,7,2.99941,-0.0807042152903348
7,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,1,0.550733,-0.0813514053682502
8,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,7,2.891672,-0.106980546806252
9,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,1,0.534246,-0.0810565254408954
10,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,12,4.769603,-0.0802508802312863
11,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,13,5.13284,-0.0794255732240246
12,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,1,0.553621,-0.0798746473036619
13,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,3,1.371487,-0.05929900462562
14,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,5,2.204022,-0.0818741067256782
15,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,5,2.245919,-0.0147162812018519
16,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,4,1.814132,-0.0790026134840842
17,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,3,1.374674,-0.063280273047756
18,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,12,4.835254,-0.0791279212945086
19,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,3,1.393028,-0.104714341301327
20,AT_RL_DDQN_st_formula1_Time_5,formula1,RL_DDQN,5,4,1.794615,-0.0798524451955891
