id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,2,3.019514,-0.106958845373396
2,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,3,2.058475,-0.0792522899075892
3,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,2,1.281338,-0.0580719048166042
4,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.56381,-0.111925287851863
5,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.59642,-0.128753445096069
6,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.550406,-0.1632080194844
7,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.546727,-0.132872314467614
8,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,2,0.975341,-0.077418554242887
9,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,2,1.000534,-0.0630903943626396
10,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,3,1.394769,-0.0813223090742136
11,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,5,2.144302,-0.0549617795740309
12,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,5,2.243617,-0.0784600571388837
13,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.548559,-0.0773116203567173
14,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.542998,-0.107877896542916
15,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,2,0.981794,-0.0505532718499842
16,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.54665,-0.0293143136326736
17,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.554766,-0.0789108274432569
18,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,1,0.57852,-0.113658164903487
19,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,22,8.521678,-0.0961315977457632
20,AT_RL_DDQN_st_formula2_Time_5,formula2,RL_DDQN,5,10,4.165797,-0.0805937276229048
