id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,2.851194,-0.26325799650361
2,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.404079,-0.283189982094639
3,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.384942,-0.290363568758604
4,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.082108,-0.236649704896043
5,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.38117,-0.252730460531645
6,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.030445,-0.295407927229744
7,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.065115,-0.0582012118748217
8,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.024384,-0.223571624002977
9,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,2,1.915162,-0.200818810811404
10,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,2,1.935681,-0.0799453852842171
11,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.013095,-0.284251557722422
12,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,2,1.982149,-0.265176132290053
13,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.013079,-0.212353915597225
14,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.006398,-0.272379374803769
15,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.039713,-0.291861199829353
16,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,2,1.926466,-0.233236116449635
17,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.009098,-0.158925082340191
18,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.074928,-0.218107654095386
19,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.036675,-0.18642740007737
20,AT_RL_DDQN_st_formula6_Time_1,formula6,RL_DDQN,1,1,1.035989,-0.326788855358926
