id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,2.648423,-0.3202482642465
2,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,2,2.212567,-0.318247603393205
3,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,2,1.941967,-0.291141258210128
4,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.903036,-0.223346001906401
5,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,2,1.625846,-0.32058129497394
6,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.861743,-0.312406536447097
7,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.861221,-0.30233949388832
8,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.848179,-0.316698284805337
9,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.867745,-0.103702935022509
10,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.845436,-0.160848529556983
11,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.850342,-0.200096983383038
12,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.891915,-0.292457999740134
13,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.863139,-0.300851471359036
14,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.844646,-0.207577526742689
15,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.906562,-0.311232327235457
16,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,2,1.572671,-0.144076485473343
17,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.876719,-0.20710932063174
18,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.853654,-0.311508792333467
19,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,3,2.28792,-0.143678018952559
20,AT_RL_DDQN_st_formula6_Time_10,formula6,RL_DDQN,10,1,0.870476,-0.297613054621803
