id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,2,3.009835,-0.103041973772322
2,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,11,5.087816,-0.0247103910336767
3,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,3,1.412179,-0.06298466654287
4,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,1,0.5524,-0.0808493817067734
5,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,24,9.32874,-0.0161277204836237
6,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,200,75.29955,0.0437857545707839
7,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,9,3.785117,-0.0767991803406057
8,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,1,0.698131,-0.0306545502766286
9,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,1,0.643607,-0.0345850513846793
10,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,8,3.340346,-0.0189086777961243
11,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,4,1.807872,-0.0335493539035499
12,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,24,9.262912,-0.0689291236093355
13,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,20,7.88247,-0.0269600861338493
14,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,4,1.858376,-0.0781794996253339
15,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,2,0.973079,-0.0784967978336117
16,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,9,3.717272,-0.0774132051628578
17,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,19,7.727382,-0.0069094023101097
18,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,4,1.846168,-0.112322795639552
19,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,7,2.918949,-0.0672200662075877
20,AT_RL_DDQN_st_formula2_Time_10,formula2,RL_DDQN,10,1,0.544004,-0.0196193741893047
