id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,2,3.669034,-0.0549558340553467
2,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,10,7.487424,-0.0523955000428359
3,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.912702,-0.355839897051246
4,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,2,1.588007,-0.0711595842909453
5,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,9,6.25738,-0.00402240030190022
6,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,3,2.244648,-0.0766261696091455
7,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.883613,-0.0540542243566627
8,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.878294,-0.0274107308697759
9,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.852057,-0.152468383355236
10,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.872524,-0.0814418793864938
11,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.84841,-0.0124288284114844
12,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,2,1.597203,-0.141251176318949
13,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,7,4.86825,-0.103389434783091
14,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.852205,-0.0479315775596459
15,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.867176,-0.158989530443959
16,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.888851,-0.105009337754569
17,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.884762,-0.218035704875565
18,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,1,0.855301,-0.0111413231915122
19,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,2,1.581135,-0.150695936567431
20,AT_RL_DDQN_st_formula7_Time_1,formula7,RL_DDQN,1,2,1.616077,-0.364154923819663
