id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,88.031663,0.333333333333333
2,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.507423,0.333333333333333
3,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,86.327024,0.333333333333333
4,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.3222,0.333333333333333
5,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.019906,0.333333333333333
6,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,90.671866,0.333333333333333
7,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.853289,0.333333333333333
8,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.328344,0.333333333333333
9,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,85.212364,0.333333333333333
10,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,87.443828,0.333333333333333
11,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.674345,0.333333333333333
12,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,85.597098,0.333333333333333
13,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.027737,0.333333333333333
14,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,87.99631,0.333333333333333
15,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,85.377469,0.333333333333333
16,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,85.182622,0.333333333333333
17,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,561.016692,0.333333333333333
18,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,89.131746,0.333333333333333
19,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,83.322033,0.333333333333333
20,AT_RL_DDQN_st_formula5_Time_5,formula5,RL_DDQN,5,200,82.3835,0.333333333333333
