id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,5,6.072975,-0.00274862514996187
2,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,2,2.283771,-0.00685906760550279
3,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,0.709943,-0.0840434358395443
4,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,4,2.953739,-0.0447949021145385
5,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,8,6.44391,-0.105851907038304
6,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,3,2.172871,-0.102399640779756
7,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,0.657916,-0.0778446232263748
8,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,0.650517,-0.103541784939948
9,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,0.668354,-0.108357908776243
10,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,2,1.532539,-0.0460149172153517
11,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,4,2.846566,-0.106487321919589
12,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,10,8.784877,-0.00291899918610652
13,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,0.654238,-0.0558985830961017
14,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,4,3.632049,-0.106068655463381
15,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,1.400613,-0.109480685677064
16,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,1,0.659037,-0.0345191549357434
17,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,6,5.034282,-0.173842143722144
18,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,2,1.469355,-0.104395616372804
19,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,9,7.842686,-0.104321647913357
20,AT_RL_A3C_AT_formula2_Time_10,formula2,RL_DDQN,10,3,2.519188,-0.0732953458431559
