id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,2.410449,-0.047147470653279
2,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,4,2.799161,-0.0335703061673172
3,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,3,1.591581,-0.0700720078184626
4,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,2,1.044773,-0.0734722598144253
5,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.615998,-0.106611918934988
6,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.592789,-0.102755105004538
7,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.57127,-0.109131181189995
8,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.582847,-0.0862159296241476
9,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,4,2.000806,-0.0798351657879921
10,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.571847,-0.0505162405438012
11,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.579021,-0.0418888601312952
12,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,2,1.072522,-0.105738358452448
13,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,2,1.041125,-0.0815646369456186
14,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,2,1.055613,-0.105843997949421
15,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.585465,-0.0811025799221687
16,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,4,1.943466,-0.0465911952909286
17,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,3,1.532044,-0.0820288498448688
18,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.609335,-0.0346255485758833
19,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.580857,-0.0502614238706647
20,AT_RL_DDQN_st_formula1_Time_1,formula1,RL_DDQN,1,1,0.58287,-0.105757105449188
