id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,259.263093,0.333333333333333
2,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,224.551769,0.333333333333333
3,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,225.701298,0.333333333333333
4,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,241.15933,0.333333333333333
5,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,230.650924,0.333333333333333
6,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,283.663618,0.333333333333333
7,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,255.273534,0.333333333333333
8,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,225.741611,0.333333333333333
9,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,192.032499,0.333333333333333
10,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,184.807618,0.333333333333333
11,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,185.58748,0.333333333333333
12,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,184.201088,0.333333333333333
13,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,181.122537,0.333333333333333
14,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,182.558576,0.333333333333333
15,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,185.174869,0.333333333333333
16,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,193.857922,0.333333333333333
17,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,202.180033,0.333333333333333
18,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,210.639205,0.333333333333333
19,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,213.943907,0.333333333333333
20,AT_RL_A3C_AT_formula3_Time_10,formula3,RL_DDQN,10,200,213.0216,0.333333333333333
