id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,2.476138,-0.367593216089586
2,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,3,2.437016,-0.371956985016003
3,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,1.027708,-0.0862673839628502
4,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,2,1.258408,-0.0157817634248304
5,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.711087,-0.150349133512361
6,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,9,4.678023,-0.357496393120355
7,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.667296,-0.400254598828488
8,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,7,3.76249,-0.00992559243044944
9,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.662043,-0.247031271583221
10,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,2,1.209252,-0.07026506580842
11,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,4,2.239495,-0.111605901088766
12,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.71725,-0.289190473416897
13,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.663797,-0.211837063017202
14,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.659905,-0.160459107109115
15,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,2,1.226342,-0.287310615265352
16,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.653988,-0.16540749709725
17,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.661507,-0.368493486222705
18,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,5,2.821992,-0.352726736689193
19,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,2,1.377917,-0.0769582512889187
20,AT_RL_DDQN_st_formula7_Time_10,formula7,RL_DDQN,10,1,0.662288,-0.290952990353827
