id,modelName,expName,algoName,sampleTime,numEpisode,elapsedTime,bestRob
1,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,66,88.050396,-0.000372060073415881
2,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,192,367.560169,-0.00710079379574864
3,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,166,319.619715,-0.00662202045565781
4,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,136,275.357255,-0.00110079665365845
5,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,151,309.630807,-0.0105733213757928
6,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,105,188.918209,-0.0118655973835718
7,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,174,356.266864,-0.0207123397590112
8,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,200,422.672435,0.00157067014157501
9,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,140,251.142404,-0.000534207035390217
10,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,20,19.118341,-0.00269100955975023
11,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,99,146.239266,-0.000497428154727935
12,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,108,162.619782,-0.0034985795690255
13,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,200,331.911588,0.00150029176553215
14,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,94,136.64143,-0.00229332433934442
15,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,122,204.692701,-0.00107910594350258
16,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,94,148.847137,-0.00543868400643053
17,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,95,152.645004,-0.00684897928089924
18,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,116,202.05144,-0.00937424899553381
19,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,200,398.05787,0.00369814732529417
20,AT_RL_DDQN_st_formula8_Time_1,formula8,RL_DDQN,1,167,340.744316,-0.0127371288102396
